code,code_system,paraphrased_desc,short_desc,category,license_status,version_year
46260,CPT,"Hemorrhoidectomy, internal and external, 2 or more columns/groups",,Surgery,free,2025
46270,CPT,Surgical treatment of anal fistula,,Surgery,free,2025
46275,CPT,"Surgical treatment of anal fistula, complex",,Surgery,free,2025
46280,CPT,Surgical treatment of anal fistula with fistulectomy,,Surgery,free,2025
46285,CPT,"Surgical treatment of anal fistula, second stage",,Surgery,free,2025
46320,CPT,Removal of hemorrhoids by ligation,,Surgery,free,2025
46600,CPT,"Anoscopy, diagnostic",,Surgery,free,2025
46601,CPT,"Anoscopy, diagnostic with sampling",,Surgery,free,2025
46606,CPT,Anoscopy with biopsy,,Surgery,free,2025
46607,CPT,Anoscopy with high-resolution magnification,,Surgery,free,2025
46608,CPT,Anoscopy with removal of foreign body,,Surgery,free,2025
46610,CPT,Anoscopy with removal of single tumor or polyp,,Surgery,free,2025
46611,CPT,Anoscopy with removal of multiple tumors or polyps,,Surgery,free,2025
46612,CPT,Anoscopy with removal of multiple tumors or polyps by hot biopsy forceps,,Surgery,free,2025
50040,CPT,"Nephrostomy, nephrotomy with drainage",,Surgery,free,2025
50045,CPT,Nephrotomy with exploration,,Surgery,free,2025
50060,CPT,"Removal of kidney stone, open",,Surgery,free,2025
50080,CPT,Percutaneous nephrostolithotomy or pyelostolithotomy,,Surgery,free,2025
50543,CPT,Laparoscopic partial nephrectomy,,Surgery,free,2025
50545,CPT,Laparoscopic radical nephrectomy,,Surgery,free,2025
50546,CPT,Laparoscopic nephrectomy including partial ureterectomy,,Surgery,free,2025
51702,CPT,Insertion of temporary bladder catheter,,Surgery,free,2025
51703,CPT,"Insertion of temporary bladder catheter, complicated",,Surgery,free,2025
51705,CPT,Change of cystostomy tube,,Surgery,free,2025
51798,CPT,Measurement of post-void urine residual by ultrasound,,Surgery,free,2025
52000,CPT,Cystourethroscopy,,Surgery,free,2025
52001,CPT,Cystourethroscopy with irrigation and evacuation,,Surgery,free,2025
52005,CPT,Cystourethroscopy with ureteral catheterization,,Surgery,free,2025
52007,CPT,Cystourethroscopy with ureteral catheterization with ureteroscopy,,Surgery,free,2025
52010,CPT,Cystourethroscopy with ejaculatory duct catheterization,,Surgery,free,2025
52204,CPT,Cystourethroscopy with biopsy,,Surgery,free,2025
52214,CPT,Cystourethroscopy with fulguration of trigone,,Surgery,free,2025
52224,CPT,Cystourethroscopy with fulguration of minor lesion,,Surgery,free,2025
52234,CPT,Cystourethroscopy with fulguration of small bladder tumor,,Surgery,free,2025
52235,CPT,Cystourethroscopy with fulguration of medium bladder tumor,,Surgery,free,2025
52240,CPT,Cystourethroscopy with fulguration of large bladder tumor,,Surgery,free,2025
52250,CPT,Cystourethroscopy with insertion of radioactive substance,,Surgery,free,2025
52260,CPT,Cystourethroscopy with dilation of bladder neck,,Surgery,free,2025
52276,CPT,Cystourethroscopy with direct vision urethrotomy,,Surgery,free,2025
52281,CPT,Cystourethroscopy with calibration and dilation of urethra,,Surgery,free,2025
52282,CPT,Cystourethroscopy with injection for cystography,,Surgery,free,2025
52283,CPT,Cystourethroscopy with steroid injection,,Surgery,free,2025
52287,CPT,Cystourethroscopy with injection for treatment of urinary incontinence,,Surgery,free,2025
52310,CPT,Cystourethroscopy with removal of foreign body or calculus,,Surgery,free,2025
52315,CPT,Cystourethroscopy with removal of bladder calculus,,Surgery,free,2025
52320,CPT,Cystourethroscopy with removal of ureteral calculus,,Surgery,free,2025
52325,CPT,Cystourethroscopy with fragmentation of ureteral calculus,,Surgery,free,2025
52330,CPT,Cystourethroscopy with manipulation of ureteral calculus,,Surgery,free,2025
52332,CPT,Cystourethroscopy with insertion of ureteral stent,,Surgery,free,2025
52334,CPT,Cystourethroscopy with insertion of ureteral guide wire,,Surgery,free,2025
52341,CPT,Cystourethroscopy with treatment of ureteral stricture,,Surgery,free,2025
52342,CPT,Cystourethroscopy with treatment of ureteropelvic junction stricture,,Surgery,free,2025
52343,CPT,Cystourethroscopy with treatment of intra-renal stricture,,Surgery,free,2025
52344,CPT,Cystourethroscopy with ureteroscopy,,Surgery,free,2025
52345,CPT,Cystourethroscopy with ureteroscopy and treatment of ureter stone,,Surgery,free,2025
52346,CPT,Cystourethroscopy with ureteroscopy and treatment of kidney stone,,Surgery,free,2025
52351,CPT,Cystourethroscopy with ureteroscopy and biopsy,,Surgery,free,2025
52352,CPT,Cystourethroscopy with ureteroscopy and removal or manipulation of calculus,,Surgery,free,2025
52353,CPT,Cystourethroscopy with ureteroscopy and lithotripsy,,Surgery,free,2025
52354,CPT,Cystourethroscopy with ureteroscopy and treatment of ureteral lesion,,Surgery,free,2025
52355,CPT,Cystourethroscopy with ureteroscopy and excision of ureteral tumor,,Surgery,free,2025
52400,CPT,Cystourethroscopy with incision of bladder neck,,Surgery,free,2025
52402,CPT,Cystourethroscopy with transurethral resection,,Surgery,free,2025
52500,CPT,Transurethral resection of bladder neck,,Surgery,free,2025
52601,CPT,"Transurethral resection of prostate (TURP), complete",,Surgery,free,2025
52630,CPT,"Transurethral resection of prostate (TURP), residual or regrowth",,Surgery,free,2025
52647,CPT,Laser vaporization of prostate,,Surgery,free,2025
52648,CPT,"Laser vaporization of prostate, including control of postoperative bleeding",,Surgery,free,2025
52649,CPT,Laser enucleation of prostate,,Surgery,free,2025
54150,CPT,Circumcision using clamp or device,,Surgery,free,2025
54160,CPT,"Circumcision, surgical excision other than clamp",,Surgery,free,2025
54161,CPT,"Circumcision, surgical excision, newborn",,Surgery,free,2025
54162,CPT,"Lysis or excision of penile adhesions, newborn",,Surgery,free,2025
54163,CPT,Repair of incomplete circumcision,,Surgery,free,2025
55250,CPT,Vasectomy,,Surgery,free,2025
55400,CPT,"Vasotomy for vasograms, reversal procedures",,Surgery,free,2025
55550,CPT,Laparoscopic repair of inguinal hernia,,Surgery,free,2025
55700,CPT,"Biopsy of prostate, needle or punch, single or multiple",,Surgery,free,2025
56605,CPT,"Vulvectomy, simple, partial",,Surgery,free,2025
56620,CPT,"Vulvectomy, simple, complete",,Surgery,free,2025
56630,CPT,"Vulvectomy, radical, partial",,Surgery,free,2025
56633,CPT,"Vulvectomy, radical, complete",,Surgery,free,2025
56637,CPT,"Vulvectomy, radical, complete with inguinofemoral lymphadenectomy",,Surgery,free,2025
56640,CPT,"Vulvectomy, radical, complete with bilateral inguinofemoral lymphadenectomy",,Surgery,free,2025
57100,CPT,"Biopsy of vagina, simple",,Surgery,free,2025
57105,CPT,"Biopsy of vagina, extensive",,Surgery,free,2025
57106,CPT,"Vaginectomy, partial",,Surgery,free,2025
57107,CPT,"Vaginectomy, partial with removal of vaginal wall",,Surgery,free,2025
57110,CPT,"Vaginectomy, complete",,Surgery,free,2025
57111,CPT,"Vaginectomy, complete with removal of vaginal wall",,Surgery,free,2025
57112,CPT,"Vaginectomy, complete with removal of vaginal wall with pelvic floor repair",,Surgery,free,2025
57240,CPT,Anterior colporrhaphy for cystocele repair,,Surgery,free,2025
57250,CPT,Posterior colporrhaphy for rectocele repair,,Surgery,free,2025
57260,CPT,Combined anterior and posterior colporrhaphy,,Surgery,free,2025
57265,CPT,Combined anterior and posterior colporrhaphy with enterocele repair,,Surgery,free,2025
57268,CPT,Repair of enterocele,,Surgery,free,2025
57270,CPT,Repair of enterocele with colpectomy,,Surgery,free,2025
57280,CPT,"Colpopexy, abdominal approach",,Surgery,free,2025
57282,CPT,"Colpopexy, vaginal approach, extra-peritoneal",,Surgery,free,2025
57283,CPT,"Colpopexy, vaginal approach, intra-peritoneal",,Surgery,free,2025
57284,CPT,Paravaginal defect repair,,Surgery,free,2025
57288,CPT,Sling operation for stress incontinence,,Surgery,free,2025
57289,CPT,Pereyra procedure,,Surgery,free,2025
57452,CPT,Colposcopy of cervix,,Surgery,free,2025
57454,CPT,Colposcopy of cervix with biopsy,,Surgery,free,2025
57455,CPT,Colposcopy of cervix with biopsy and endocervical curettage,,Surgery,free,2025
57456,CPT,Colposcopy of cervix with endocervical curettage,,Surgery,free,2025
57460,CPT,Colposcopy of cervix with loop electrode excision,,Surgery,free,2025
57461,CPT,Colposcopy of cervix with loop electrode conization,,Surgery,free,2025
57500,CPT,"Biopsy of cervix, single or multiple",,Surgery,free,2025
57505,CPT,Endocervical curettage,,Surgery,free,2025
57510,CPT,"Cautery of cervix, electro or thermal",,Surgery,free,2025
57511,CPT,Cryotherapy of cervix,,Surgery,free,2025
57513,CPT,Laser surgery of cervix,,Surgery,free,2025
57520,CPT,Conization of cervix with or without fulguration,,Surgery,free,2025
57522,CPT,"Conization of cervix with or without fulguration, with dilation and curettage",,Surgery,free,2025
57530,CPT,"Trachelectomy, amputation of cervix",,Surgery,free,2025
58100,CPT,Endometrial biopsy,,Surgery,free,2025
58120,CPT,"Dilation and curettage, diagnostic",,Surgery,free,2025
58140,CPT,"Myomectomy, removal of fibroid tumor, single",,Surgery,free,2025
58145,CPT,"Myomectomy, removal of fibroid tumor, multiple",,Surgery,free,2025
58146,CPT,"Myomectomy, removal of fibroid tumor, myomectomy with total hysterectomy",,Surgery,free,2025
58150,CPT,Total hysterectomy,,Surgery,free,2025
58152,CPT,Total hysterectomy with removal of tube(s) and ovary(s),,Surgery,free,2025
58180,CPT,Supracervical hysterectomy,,Surgery,free,2025
58260,CPT,Vaginal hysterectomy,,Surgery,free,2025
58262,CPT,Vaginal hysterectomy with removal of tube(s) and/or ovary(s),,Surgery,free,2025
58263,CPT,"Vaginal hysterectomy with removal of tube(s), ovary(s), and repair of enterocele",,Surgery,free,2025
58267,CPT,Vaginal hysterectomy with colpo-urethrocystopexy,,Surgery,free,2025
58270,CPT,Vaginal hysterectomy with repair of enterocele,,Surgery,free,2025
58275,CPT,Vaginal hysterectomy with total or partial vaginectomy,,Surgery,free,2025
58280,CPT,Vaginal hysterectomy with repair of enterocele and repair of vaginal vault prolapse,,Surgery,free,2025
58290,CPT,"Vaginal hysterectomy, complex",,Surgery,free,2025
58291,CPT,"Vaginal hysterectomy, complex with removal of tube(s) and/or ovary(s)",,Surgery,free,2025
58292,CPT,"Vaginal hysterectomy, complex with removal of tube(s), ovary(s), and repair of enterocele",,Surgery,free,2025
58293,CPT,"Vaginal hysterectomy, complex with colpo-urethrocystopexy",,Surgery,free,2025
58294,CPT,"Vaginal hysterectomy, complex with repair of enterocele",,Surgery,free,2025
58541,CPT,Laparoscopic hysterectomy,,Surgery,free,2025
58542,CPT,Laparoscopic hysterectomy with removal of tube(s) and/or ovary(s),,Surgery,free,2025
58543,CPT,"Laparoscopic hysterectomy, supracervical",,Surgery,free,2025
58544,CPT,"Laparoscopic hysterectomy with removal of tube(s) and/or ovary(s), supracervical",,Surgery,free,2025
58545,CPT,"Laparoscopic hysterectomy, total or radical",,Surgery,free,2025
58546,CPT,"Laparoscopic hysterectomy with removal of tube(s) and/or ovary(s), total or radical",,Surgery,free,2025
58548,CPT,Laparoscopic radical hysterectomy with pelvic lymphadenectomy,,Surgery,free,2025
58550,CPT,"Laparoscopy, surgical, with vaginal hysterectomy",,Surgery,free,2025
58552,CPT,"Laparoscopy, surgical, with vaginal hysterectomy and removal of tube(s) and/or ovary(s)",,Surgery,free,2025
58553,CPT,"Laparoscopy, surgical, with vaginal hysterectomy and total or partial vaginectomy",,Surgery,free,2025
58554,CPT,"Laparoscopy, surgical, with vaginal hysterectomy and repair of enterocele",,Surgery,free,2025
23350,CPT,Injection procedure for shoulder arthrography,,Surgery,free,2025
23470,CPT,"Arthroplasty of shoulder joint, hemiarthroplasty",,Surgery,free,2025
23472,CPT,"Arthroplasty of shoulder joint, total shoulder replacement",,Surgery,free,2025
23473,CPT,Revision of total shoulder arthroplasty,,Surgery,free,2025
23474,CPT,Revision of total shoulder replacement with glenoid and humeral component,,Surgery,free,2025
24360,CPT,Arthroplasty of elbow joint,,Surgery,free,2025
24361,CPT,Arthroplasty of elbow joint with distal humerus and proximal ulna replacement,,Surgery,free,2025
24362,CPT,Arthroplasty of elbow joint with implant and fascia lata autograft,,Surgery,free,2025
24363,CPT,"Arthroplasty of elbow joint, revision of total elbow arthroplasty",,Surgery,free,2025
25441,CPT,"Arthroplasty with prosthetic replacement, distal radius",,Surgery,free,2025
25442,CPT,"Arthroplasty with prosthetic replacement, distal ulna",,Surgery,free,2025
25443,CPT,"Arthroplasty with prosthetic replacement, distal radius and ulna",,Surgery,free,2025
25444,CPT,"Arthroplasty with prosthetic replacement, scaphoid carpal bone",,Surgery,free,2025
25445,CPT,"Arthroplasty with prosthetic replacement, lunate carpal bone",,Surgery,free,2025
25446,CPT,"Arthroplasty with prosthetic replacement, trapezium carpal bone",,Surgery,free,2025
25447,CPT,"Arthroplasty with prosthetic replacement, distal radius and partial or complete carpus",,Surgery,free,2025
27130,CPT,"Arthroplasty of hip, partial hip replacement",,Surgery,free,2025
27132,CPT,"Arthroplasty of hip, femoral component only with bone graft",,Surgery,free,2025
27134,CPT,"Revision of total hip arthroplasty, acetabular component only",,Surgery,free,2025
27137,CPT,"Revision of total hip arthroplasty, femoral and acetabular components",,Surgery,free,2025
27138,CPT,"Revision of total hip arthroplasty, femoral component only",,Surgery,free,2025
27446,CPT,"Arthroplasty of knee, condyle and plateau, medial or lateral compartment",,Surgery,free,2025
27447,CPT,"Arthroplasty of knee, condyle and plateau, medial and lateral compartment",,Surgery,free,2025
27486,CPT,"Revision of total knee arthroplasty, femoral component",,Surgery,free,2025
27487,CPT,"Revision of total knee arthroplasty, tibial component",,Surgery,free,2025
27488,CPT,"Removal of prosthesis, knee joint",,Surgery,free,2025
28285,CPT,Hammertoe correction with tendon transfer,,Surgery,free,2025
28290,CPT,Hammertoe correction with simple tenotomy,,Surgery,free,2025
28292,CPT,Hammertoe correction with joint resection,,Surgery,free,2025
28293,CPT,Hammertoe correction with open or percutaneous arthroplasty,,Surgery,free,2025
28294,CPT,"Hammertoe correction with open or percutaneous arthroplasty, each additional toe",,Surgery,free,2025
28296,CPT,Bunionectomy with simple exostectomy,,Surgery,free,2025
28297,CPT,Bunionectomy with exostectomy and soft tissue correction,,Surgery,free,2025
28298,CPT,Bunionectomy with distal metatarsal osteotomy,,Surgery,free,2025
28299,CPT,Bunionectomy with proximal metatarsal osteotomy,,Surgery,free,2025
29826,CPT,"Arthroscopy shoulder, surgical, decompression of subacromial space",,Surgery,free,2025
29827,CPT,"Arthroscopy shoulder, surgical, with rotator cuff repair",,Surgery,free,2025
29880,CPT,"Arthroscopy knee, surgical, with meniscectomy",,Surgery,free,2025
29882,CPT,"Arthroscopy knee, surgical, with meniscus repair",,Surgery,free,2025
29883,CPT,"Arthroscopy knee, surgical, with meniscus repair and synovectomy",,Surgery,free,2025
29884,CPT,"Arthroscopy knee, surgical, with lysis of adhesions",,Surgery,free,2025
29885,CPT,"Arthroscopy knee, surgical, drilling for intact osteochondritis dissecans lesion",,Surgery,free,2025
29886,CPT,"Arthroscopy knee, surgical, drilling for osteochondritis dissecans with bone grafting",,Surgery,free,2025
29887,CPT,"Arthroscopy knee, surgical, drilling for osteochondritis dissecans with internal fixation",,Surgery,free,2025
29888,CPT,"Arthroscopy knee, surgical, with loose body removal",,Surgery,free,2025
30100,CPT,Intranasal biopsy,,Surgery,free,2025
30110,CPT,"Excision of nasal polyp, simple",,Surgery,free,2025
30115,CPT,"Excision of nasal polyp, extensive",,Surgery,free,2025
30117,CPT,Excision or destruction of intranasal lesion,,Surgery,free,2025
30118,CPT,"Excision or destruction of intranasal lesion, extensive",,Surgery,free,2025
30124,CPT,"Excision of dermoid cyst, nose, simple",,Surgery,free,2025
30125,CPT,"Excision of dermoid cyst, nose, complex",,Surgery,free,2025
30130,CPT,"Excision of turbinate bones, partial or complete",,Surgery,free,2025
30140,CPT,Submucous resection of turbinate,,Surgery,free,2025
30400,CPT,"Rhinoplasty, primary, lateral and alar cartilages",,Surgery,free,2025
30410,CPT,"Rhinoplasty, primary, complete",,Surgery,free,2025
30420,CPT,"Rhinoplasty, secondary, minor revision",,Surgery,free,2025
30430,CPT,"Rhinoplasty, secondary, major revision",,Surgery,free,2025
30435,CPT,"Rhinoplasty, secondary, major revision including nasal tip",,Surgery,free,2025
30450,CPT,"Rhinoplasty, major reconstruction",,Surgery,free,2025
30460,CPT,"Rhinoplasty, augmentation",,Surgery,free,2025
30520,CPT,Septoplasty for nasal airway obstruction,,Surgery,free,2025
30540,CPT,Repair of nasal septal perforation,,Surgery,free,2025
30545,CPT,"Repair of nasal septal perforation, complex",,Surgery,free,2025
30801,CPT,"Ablation of inferior turbinates, intramural, unilateral",,Surgery,free,2025
30802,CPT,"Ablation of inferior turbinates, intramural, bilateral",,Surgery,free,2025
31231,CPT,"Nasal endoscopy, diagnostic",,Surgery,free,2025
31233,CPT,"Nasal endoscopy, diagnostic with maxillary sinusoscopy",,Surgery,free,2025
31235,CPT,"Nasal endoscopy, diagnostic with sphenoid sinusoscopy",,Surgery,free,2025
31237,CPT,"Nasal endoscopy, surgical with biopsy",,Surgery,free,2025
31238,CPT,"Nasal endoscopy, surgical with control of nasal hemorrhage",,Surgery,free,2025
31240,CPT,"Nasal endoscopy, surgical with concha bullosa resection",,Surgery,free,2025
31241,CPT,"Nasal endoscopy, surgical with ligation of sphenopalatine artery",,Surgery,free,2025
31253,CPT,"Nasal endoscopy, surgical with ethmoidectomy, partial",,Surgery,free,2025
31254,CPT,"Nasal endoscopy, surgical with ethmoidectomy, total",,Surgery,free,2025
31255,CPT,"Nasal endoscopy, surgical with ethmoidectomy, total and removal of tissue from sphenoid sinus",,Surgery,free,2025
31256,CPT,"Nasal endoscopy, surgical with maxillary antrostomy",,Surgery,free,2025
31267,CPT,"Nasal endoscopy, surgical with maxillary antrostomy and removal of tissue",,Surgery,free,2025
31276,CPT,"Nasal endoscopy, surgical with frontal sinus exploration",,Surgery,free,2025
31287,CPT,"Nasal endoscopy, surgical with sphenoidotomy",,Surgery,free,2025
31288,CPT,"Nasal endoscopy, surgical with sphenoidotomy and removal of tissue",,Surgery,free,2025
31290,CPT,"Nasal endoscopy, surgical with repair of cerebrospinal fluid leak",,Surgery,free,2025
31291,CPT,"Nasal endoscopy, surgical with repair of cerebrospinal fluid leak and graft",,Surgery,free,2025
31292,CPT,"Nasal endoscopy, surgical with medial or inferior orbital wall decompression",,Surgery,free,2025
31293,CPT,"Nasal endoscopy, surgical with medial orbital wall and inferior orbital wall decompression",,Surgery,free,2025
31294,CPT,"Nasal endoscopy, surgical with optic nerve decompression",,Surgery,free,2025
31295,CPT,"Nasal endoscopy, surgical with dilation of maxillary sinus ostium",,Surgery,free,2025
31296,CPT,"Nasal endoscopy, surgical with dilation of frontal and sphenoid sinus ostia",,Surgery,free,2025
31297,CPT,"Nasal endoscopy, surgical with dilation of frontal, maxillary, and sphenoid sinus ostia",,Surgery,free,2025
31298,CPT,"Nasal endoscopy, surgical with dilation of frontal sinus ostium",,Surgery,free,2025
69200,CPT,Removal of foreign body from external auditory canal,,Surgery,free,2025
69205,CPT,Removal of foreign body from external auditory canal with general anesthesia,,Surgery,free,2025
69210,CPT,"Removal of impacted earwax, unilateral",,Surgery,free,2025
69222,CPT,"Debridement of mastoid cavity, simple",,Surgery,free,2025
69420,CPT,Myringotomy,,Surgery,free,2025
69421,CPT,Myringotomy with aspiration,,Surgery,free,2025
69424,CPT,Ventilating tube removal requiring general anesthesia,,Surgery,free,2025
69433,CPT,Tympanostomy with local or topical anesthesia,,Surgery,free,2025
69436,CPT,Tympanostomy with general anesthesia,,Surgery,free,2025
69501,CPT,Transmastoid antrotomy,,Surgery,free,2025
69502,CPT,"Mastoidectomy, complete",,Surgery,free,2025
69505,CPT,"Mastoidectomy, modified radical",,Surgery,free,2025
69511,CPT,"Mastoidectomy, radical",,Surgery,free,2025
69601,CPT,Revision mastoidectomy,,Surgery,free,2025
69602,CPT,Revision mastoidectomy with apicectomy,,Surgery,free,2025
69603,CPT,Revision mastoidectomy with tympanoplasty,,Surgery,free,2025
69604,CPT,Revision mastoidectomy with ossicular chain reconstruction,,Surgery,free,2025
69605,CPT,Revision mastoidectomy with apicectomy with tympanoplasty,,Surgery,free,2025
69610,CPT,Tympanic membrane repair,,Surgery,free,2025
69620,CPT,Myringoplasty,,Surgery,free,2025
69631,CPT,"Tympanoplasty without mastoidectomy, without ossicular chain reconstruction",,Surgery,free,2025
69632,CPT,"Tympanoplasty without mastoidectomy, with ossicular chain reconstruction",,Surgery,free,2025
69633,CPT,"Tympanoplasty without mastoidectomy, with ossicular chain reconstruction and synthetic prosthesis",,Surgery,free,2025
69635,CPT,"Tympanoplasty without mastoidectomy, radical or complete, with ossicular chain reconstruction",,Surgery,free,2025
69636,CPT,"Tympanoplasty without mastoidectomy, radical or complete, with ossicular chain reconstruction and synthetic prosthesis",,Surgery,free,2025
69641,CPT,"Tympanoplasty with mastoidectomy, without ossicular chain reconstruction",,Surgery,free,2025
69642,CPT,"Tympanoplasty with mastoidectomy, with ossicular chain reconstruction",,Surgery,free,2025
69643,CPT,"Tympanoplasty with mastoidectomy, with ossicular chain reconstruction and synthetic prosthesis",,Surgery,free,2025
69644,CPT,"Tympanoplasty with mastoidectomy, with intact or reconstructed wall, without ossicular chain reconstruction",,Surgery,free,2025
69645,CPT,"Tympanoplasty with mastoidectomy, with intact or reconstructed wall, with ossicular chain reconstruction",,Surgery,free,2025
69646,CPT,"Tympanoplasty with mastoidectomy, with intact or reconstructed wall, with ossicular chain reconstruction and synthetic prosthesis",,Surgery,free,2025
69650,CPT,Stapes mobilization,,Surgery,free,2025
69660,CPT,Stapedectomy or stapedotomy,,Surgery,free,2025
69661,CPT,Stapedectomy or stapedotomy with footplate drill out,,Surgery,free,2025
69662,CPT,Revision or removal of stapes prosthesis,,Surgery,free,2025
69666,CPT,Repair of oval window fistula,,Surgery,free,2025
69667,CPT,Repair of round window fistula,,Surgery,free,2025
69670,CPT,Mastoid obliteration,,Surgery,free,2025
69676,CPT,Tympanic neurectomy,,Surgery,free,2025
69711,CPT,Removal or repair of electromagnetic bone conduction hearing device,,Surgery,free,2025
69714,CPT,Implantation of osseointegrated implant for bone conduction,,Surgery,free,2025
69715,CPT,"Implantation of osseointegrated implant for bone conduction, temporal bone",,Surgery,free,2025
69717,CPT,Replacement of osseointegrated implant for bone conduction,,Surgery,free,2025
69718,CPT,"Replacement of osseointegrated implant for bone conduction, temporal bone",,Surgery,free,2025
69720,CPT,Decompression of facial nerve,,Surgery,free,2025
69725,CPT,"Decompression of facial nerve, complete",,Surgery,free,2025
69740,CPT,Suture of facial nerve,,Surgery,free,2025
69745,CPT,"Suture of facial nerve, with or without graft",,Surgery,free,2025
69799,CPT,"Unlisted procedure, middle ear",,Surgery,free,2025
65091,CPT,Evisceration of eye contents,,Surgery,free,2025
65093,CPT,Evisceration of eye contents with implant,,Surgery,free,2025
65101,CPT,Enucleation of eye with or without implant,,Surgery,free,2025
65103,CPT,Enucleation of eye with implant and muscles attached,,Surgery,free,2025
65105,CPT,Enucleation of eye with implant and muscles not attached,,Surgery,free,2025
65110,CPT,Exenteration of orbit,,Surgery,free,2025
65112,CPT,Exenteration of orbit with removal of adjacent structures,,Surgery,free,2025
65114,CPT,Exenteration of orbit with removal of adjacent structures and bone removal,,Surgery,free,2025
65125,CPT,Modification of ocular implant,,Surgery,free,2025
65130,CPT,Insertion of ocular implant,,Surgery,free,2025
65135,CPT,Insertion of ocular implant following evisceration,,Surgery,free,2025
65140,CPT,Insertion of ocular implant following enucleation,,Surgery,free,2025
65150,CPT,Reinsertion of ocular implant,,Surgery,free,2025
65155,CPT,Reinsertion of ocular implant with or without conjunctival graft,,Surgery,free,2025
65175,CPT,Removal of ocular implant,,Surgery,free,2025
65205,CPT,Removal of foreign body from external eye,,Surgery,free,2025
65210,CPT,Removal of foreign body from external eye with slit lamp,,Surgery,free,2025
65220,CPT,Removal of foreign body from external eye with general anesthesia,,Surgery,free,2025
65222,CPT,Removal of foreign body from external eye with general anesthesia and incision,,Surgery,free,2025
65235,CPT,"Removal of foreign body from intraocular, anterior segment",,Surgery,free,2025
65260,CPT,"Removal of foreign body from intraocular, posterior segment, magnetic extraction",,Surgery,free,2025
65265,CPT,"Removal of foreign body from intraocular, posterior segment, nonmagnetic extraction",,Surgery,free,2025
65270,CPT,Repair of laceration of conjunctiva,,Surgery,free,2025
65272,CPT,Repair of laceration of conjunctiva with hospitalization,,Surgery,free,2025
65273,CPT,Repair of laceration of conjunctiva with graft,,Surgery,free,2025
65275,CPT,Repair of laceration of cornea,,Surgery,free,2025
65280,CPT,Repair of laceration of cornea with tissue glue,,Surgery,free,2025
65285,CPT,Repair of laceration of cornea with graft,,Surgery,free,2025
65286,CPT,"Repair of laceration of cornea or sclera, perforating",,Surgery,free,2025
66820,CPT,Discission of secondary membranous cataract,,Surgery,free,2025
66821,CPT,Discission of secondary membranous cataract with laser surgery,,Surgery,free,2025
66830,CPT,Removal of secondary membranous cataract,,Surgery,free,2025
66840,CPT,"Removal of lens material, aspiration technique, 1 or more stages",,Surgery,free,2025
66850,CPT,"Removal of lens material, phacofragmentation technique",,Surgery,free,2025
66852,CPT,"Removal of lens material, pars plana approach",,Surgery,free,2025
66920,CPT,"Removal of lens material, intracapsular",,Surgery,free,2025
66930,CPT,"Removal of lens material, intracapsular, for dislocated lens",,Surgery,free,2025
66940,CPT,"Removal of lens material, extracapsular",,Surgery,free,2025
66982,CPT,"Cataract surgery, complex",,Surgery,free,2025
66983,CPT,"Cataract surgery with intraocular lens implant, 1 stage",,Surgery,free,2025
66985,CPT,"Insertion of intraocular lens prosthesis, secondary implant",,Surgery,free,2025
66986,CPT,Exchange of intraocular lens,,Surgery,free,2025
67005,CPT,Removal of vitreous by anterior approach,,Surgery,free,2025
67010,CPT,Removal of vitreous by paracentesis of anterior chamber,,Surgery,free,2025
67015,CPT,"Aspiration or release of vitreous, subretinal or choroidal fluid",,Surgery,free,2025
67025,CPT,Injection of vitreous substitute,,Surgery,free,2025
67027,CPT,Injection of vitreous substitute with aspiration,,Surgery,free,2025
67028,CPT,Injection of drug into eye,,Surgery,free,2025
67030,CPT,Discission of vitreous strands,,Surgery,free,2025
67031,CPT,Severing of vitreous strands by laser surgery,,Surgery,free,2025
67036,CPT,Vitrectomy with focal endolaser photocoagulation,,Surgery,free,2025
67039,CPT,Vitrectomy with focal endolaser photocoagulation and prophylaxis of retinal detachment,,Surgery,free,2025
67040,CPT,Vitrectomy with endolaser panretinal photocoagulation,,Surgery,free,2025
67041,CPT,Vitrectomy with removal of preretinal cellular membrane,,Surgery,free,2025
67042,CPT,Vitrectomy with removal of internal limiting membrane,,Surgery,free,2025
67043,CPT,Vitrectomy with removal of subretinal membrane,,Surgery,free,2025
67108,CPT,Repair of retinal detachment with diathermy,,Surgery,free,2025
67110,CPT,Repair of retinal detachment with photocoagulation,,Surgery,free,2025
67112,CPT,Repair of retinal detachment with cryotherapy,,Surgery,free,2025
67113,CPT,Repair of retinal detachment with photocoagulation and cryotherapy,,Surgery,free,2025
67115,CPT,Release of encircling material from previous surgery,,Surgery,free,2025
67120,CPT,Removal of implanted material from posterior segment of eye,,Surgery,free,2025
67121,CPT,Removal of implanted material from posterior segment of eye with vitrectomy,,Surgery,free,2025
67141,CPT,Prophylaxis of retinal detachment with diathermy,,Surgery,free,2025
67145,CPT,Prophylaxis of retinal detachment with photocoagulation,,Surgery,free,2025
67208,CPT,Destruction of localized lesion of retina by cryotherapy,,Surgery,free,2025
67210,CPT,Destruction of localized lesion of retina by photocoagulation,,Surgery,free,2025
67218,CPT,Destruction of localized lesion of retina by radiation,,Surgery,free,2025
67220,CPT,Destruction of localized lesion of choroid by photocoagulation,,Surgery,free,2025
67221,CPT,Destruction of localized lesion of choroid by photodynamic therapy,,Surgery,free,2025
67225,CPT,Destruction of localized lesion of choroid by radiation,,Surgery,free,2025
